url,title,paragraph,tokens
https://en.wikipedia.org/wiki/Robbie_MacDonald,Robbie MacDonald - Wikipedia,"Robert MacDonald (14 February 1870 – 7 March 1946) was an Australian cricketer who played first-class cricket for Queensland and Leicestershire from 1894 to 1903. He was born in Clunes, Victoria, Australia, and died in Victoria, British Columbia. He was a dentist.[1]","['robert', 'macdonald', 'february', 'march', 'was', 'an', 'australian', 'cricketer', 'who', 'played', 'firstclass', 'cricket', 'for', 'queensland', 'and', 'leicestershire', 'from', 'to', 'he', 'was', 'born', 'in', 'clunes', 'victoria', 'australia', 'and', 'died', 'in', 'victoria', 'british', 'columbia', 'he', 'was', 'a', 'dentist']"
https://en.wikipedia.org/wiki/Mitsuru_Yoshida,Mitsuru Yoshida - Wikipedia,"Mitsuru Yoshida (吉田 満 Yoshida Mitsuru January 6, 1923 – September 17, 1979) was a Japanese author and naval officer. He was born in Tokyo. He was a survivor of the battleship Yamato when it was sunk on 7 April 1945 during Operation Ten-Go, an attempt to support the defenders of Okinawa.","['mitsuru', 'yoshida', 'Ji', 'Tian', 'Man', 'yoshida', 'mitsuru', 'january', 'september', 'was', 'a', 'japanese', 'author', 'and', 'naval', 'officer', 'he', 'was', 'born', 'in', 'tokyo', 'he', 'was', 'a', 'survivor', 'of', 'the', 'battleship', 'yamato', 'when', 'it', 'was', 'sunk', 'on', 'april', 'during', 'operation', 'tengo', 'an', 'attempt', 'to', 'support', 'the', 'defenders', 'of', 'okinawa']"
https://en.wikipedia.org/wiki/1998_Pacific_Cup,1998 Pacific Cup - Wikipedia,"The 1998 Pacific Cup was an international rugby league tournament played in the Pacific region. The tournament was played in New Zealand with all matches played at Carlaw Park in Auckland. All four nations that participated picked primarily Auckland based players. The Cook Islands and Tonga also played in the Papua New Guinea 50th Anniversary Tournament played during the same month. Papua New Guinea, Fiji and Samoa declined an invitation to compete. All four nations played each other once with the top nation crowned winners. The last match between American Samoa and Tonga turned out to be, effectively, a final after both won their first two games. Tonga won that match to win the tournament.","['the', 'pacific', 'cup', 'was', 'an', 'international', 'rugby', 'league', 'tournament', 'played', 'in', 'the', 'pacific', 'region', 'the', 'tournament', 'was', 'played', 'in', 'new', 'zealand', 'with', 'all', 'matches', 'played', 'at', 'carlaw', 'park', 'in', 'auckland', 'all', 'four', 'nations', 'that', 'participated', 'picked', 'primarily', 'auckland', 'based', 'players', 'the', 'cook', 'islands', 'and', 'tonga', 'also', 'played', 'in', 'the', 'papua', 'new', 'guinea', 'th', 'anniversary', 'tournament', 'played', 'during', 'the', 'same', 'month', 'papua', 'new', 'guinea', 'fiji', 'and', 'samoa', 'declined', 'an', 'invitation', 'to', 'compete', 'all', 'four', 'nations', 'played', 'each', 'other', 'once', 'with', 'the', 'top', 'nation', 'crowned', 'winners', 'the', 'last', 'match', 'between', 'american', 'samoa', 'and', 'tonga', 'turned', 'out', 'to', 'be', 'effectively', 'a', 'final', 'after', 'both', 'won', 'their', 'first', 'two', 'games', 'tonga', 'won', 'that', 'match', 'to', 'win', 'the', 'tournament']"
https://en.wikipedia.org/wiki/The_Prince_and_the_Pauper_(1920_film),The Prince and the Pauper (1920 film) - Wikipedia,"The Prince and the Pauper (German: Prinz und Bettelknabe) is a 1920 Austrian silent adventure film directed by Alexander Korda and starring Tibor Lubinszky, Albert Schreiber, and Adolf Weisse. It is based on Mark Twain's 1881 novel The Prince and the Pauper about a poor boy who switches places with Edward, Prince of Wales in Tudor England.","['the', 'prince', 'and', 'the', 'pauper', 'german', 'prinz', 'und', 'bettelknabe', 'is', 'a', 'austrian', 'silent', 'adventure', 'film', 'directed', 'by', 'alexander', 'korda', 'and', 'starring', 'tibor', 'lubinszky', 'albert', 'schreiber', 'and', 'adolf', 'weisse', 'it', 'is', 'based', 'on', 'mark', 'twains', 'novel', 'the', 'prince', 'and', 'the', 'pauper', 'about', 'a', 'poor', 'boy', 'who', 'switches', 'places', 'with', 'edward', 'prince', 'of', 'wales', 'in', 'tudor', 'england']"
https://en.wikipedia.org/wiki/Courtney_M._Charles,Courtney M. Charles - Wikipedia,"Courtney M. Charles is a Canadian-born basketball executive who currently works as the Vice-President of Basketball & Franchise Operations for the NBA G League affiliate of the Toronto Raptors. Charles oversees business operations, basketball affairs and long-term strategic planning for Raptors 905.[1]","['courtney', 'm', 'charles', 'is', 'a', 'canadianborn', 'basketball', 'executive', 'who', 'currently', 'works', 'as', 'the', 'vicepresident', 'of', 'basketball', 'franchise', 'operations', 'for', 'the', 'nba', 'g', 'league', 'affiliate', 'of', 'the', 'toronto', 'raptors', 'charles', 'oversees', 'business', 'operations', 'basketball', 'affairs', 'and', 'longterm', 'strategic', 'planning', 'for', 'raptors']"
https://en.wikipedia.org/wiki/Eparchy_of_Budimlja_and_Nik%C5%A1i%C4%87,Eparchy of Budimlja and Nikšić - Wikipedia,"The Eparchy of Budimlja and Nikšić or Budimlja–Nikšić (Serbian: Епархија будимљанско-никшићка / Eparhija budimljansko-nikšićka) is an eparchy (diocese) of the Serbian Orthodox Church, covering eastern, central, and western parts of modern Montenegro. The ecclesiastical seat of the eparchy is the Monastery of Đurđevi Stupovi in Berane. Since 2021 it has been headed by Metodije, bishop of Budimlja and Nikšić.[1]","['the', 'eparchy', 'of', 'budimlja', 'and', 'niksic', 'or', 'budimljaniksic', 'serbian', 'eparkhija', 'budimljanskonikshitshka', 'eparhija', 'budimljanskoniksicka', 'is', 'an', 'eparchy', 'diocese', 'of', 'the', 'serbian', 'orthodox', 'church', 'covering', 'eastern', 'central', 'and', 'western', 'parts', 'of', 'modern', 'montenegro', 'the', 'ecclesiastical', 'seat', 'of', 'the', 'eparchy', 'is', 'the', 'monastery', 'of', 'durdevi', 'stupovi', 'in', 'berane', 'since', 'it', 'has', 'been', 'headed', 'by', 'metodije', 'bishop', 'of', 'budimlja', 'and', 'niksic']"
https://en.wikipedia.org/wiki/1989_Bordeaux_Open,1989 Bordeaux Open - Wikipedia,The 1989 Bordeaux Open also known as the Grand Prix Passing Shot was a men's tennis tournament played on clay courts at Villa Primrose in Bordeaux in France that was part of the 1989 Nabisco Grand Prix. It was the 12th edition of the tournament and was held from 25 September until 29 September 1989. First-seeded Ivan Lendl won the singles title.,"['the', 'bordeaux', 'open', 'also', 'known', 'as', 'the', 'grand', 'prix', 'passing', 'shot', 'was', 'a', 'mens', 'tennis', 'tournament', 'played', 'on', 'clay', 'courts', 'at', 'villa', 'primrose', 'in', 'bordeaux', 'in', 'france', 'that', 'was', 'part', 'of', 'the', 'nabisco', 'grand', 'prix', 'it', 'was', 'the', 'th', 'edition', 'of', 'the', 'tournament', 'and', 'was', 'held', 'from', 'september', 'until', 'september', 'firstseeded', 'ivan', 'lendl', 'won', 'the', 'singles', 'title']"
https://en.wikipedia.org/wiki/Ohshima_Dam,Ohshima Dam - Wikipedia,Ohshima Dam is a gravity dam located in Aichi Prefecture in Japan. The dam is used for irrigation and water supply. The catchment area of the dam is 18.4 km2. The dam impounds about 50  ha of land when full and can store 12300 thousand cubic meters of water. The construction of the dam was started on 1980 and completed in 2001.[1],"['ohshima', 'dam', 'is', 'a', 'gravity', 'dam', 'located', 'in', 'aichi', 'prefecture', 'in', 'japan', 'the', 'dam', 'is', 'used', 'for', 'irrigation', 'and', 'water', 'supply', 'the', 'catchment', 'area', 'of', 'the', 'dam', 'is', 'km', 'the', 'dam', 'impounds', 'about', 'ha', 'of', 'land', 'when', 'full', 'and', 'can', 'store', 'thousand', 'cubic', 'meters', 'of', 'water', 'the', 'construction', 'of', 'the', 'dam', 'was', 'started', 'on', 'and', 'completed', 'in']"
https://en.wikipedia.org/wiki/Zantedeschia_elliottiana,Zantedeschia elliottiana - Wikipedia,"Zantedeschia elliottiana, golden arum or golden calla lily,yellow calla lily, is a herbaceous ornamental plant in the family Araceae. It grows from a bulb. It is said to occur in the province of Mpumalanga in South Africa,[1] although other sources say that it is not found in the wild but appears to be a hybrid of garden origin.[2]","['zantedeschia', 'elliottiana', 'golden', 'arum', 'or', 'golden', 'calla', 'lilyyellow', 'calla', 'lily', 'is', 'a', 'herbaceous', 'ornamental', 'plant', 'in', 'the', 'family', 'araceae', 'it', 'grows', 'from', 'a', 'bulb', 'it', 'is', 'said', 'to', 'occur', 'in', 'the', 'province', 'of', 'mpumalanga', 'in', 'south', 'africa', 'although', 'other', 'sources', 'say', 'that', 'it', 'is', 'not', 'found', 'in', 'the', 'wild', 'but', 'appears', 'to', 'be', 'a', 'hybrid', 'of', 'garden', 'origin']"
https://en.wikipedia.org/wiki/Kshetrayya,Kshetrayya - Wikipedia,"Kshetrayya (Telugu:క్షేత్రయ్య) (c. 1600–1680) was a prolific Telugu poet.[1] He lived in the area of Andhra Pradesh in South India. He composed a number of padams and keertanas, the prevalent formats of his time. He is credited with more than 4000 compositions, although only a handful have survived. He composed his songs on his favourite deity Krishna (Gopala) in Telugu.","['kshetrayya', 'teluguksseetryy', 'c', 'was', 'a', 'prolific', 'telugu', 'poet', 'he', 'lived', 'in', 'the', 'area', 'of', 'andhra', 'pradesh', 'in', 'south', 'india', 'he', 'composed', 'a', 'number', 'of', 'padams', 'and', 'keertanas', 'the', 'prevalent', 'formats', 'of', 'his', 'time', 'he', 'is', 'credited', 'with', 'more', 'than', 'compositions', 'although', 'only', 'a', 'handful', 'have', 'survived', 'he', 'composed', 'his', 'songs', 'on', 'his', 'favourite', 'deity', 'krishna', 'gopala', 'in', 'telugu']"
https://en.wikipedia.org/wiki/Load_securing,Load securing - Wikipedia,"Load securing, also known as cargo securing, is the securing of cargo for transportation. According to the European Commission Transportation Department “it has been estimated that up to 25% of accidents involving trucks can be attributable to inadequate cargo securing”.[1] Cargo that is improperly secured can cause severe accidents and lead to the loss of cargo, lives, and vehicles, or cause environmental hazards.","['load', 'securing', 'also', 'known', 'as', 'cargo', 'securing', 'is', 'the', 'securing', 'of', 'cargo', 'for', 'transportation', 'according', 'to', 'the', 'european', 'commission', 'transportation', 'department', 'it', 'has', 'been', 'estimated', 'that', 'up', 'to', 'of', 'accidents', 'involving', 'trucks', 'can', 'be', 'attributable', 'to', 'inadequate', 'cargo', 'securing', 'cargo', 'that', 'is', 'improperly', 'secured', 'can', 'cause', 'severe', 'accidents', 'and', 'lead', 'to', 'the', 'loss', 'of', 'cargo', 'lives', 'and', 'vehicles', 'or', 'cause', 'environmental', 'hazards']"
"https://en.wikipedia.org/wiki/Victoria_Gardens,_Portland","Victoria Gardens, Portland - Wikipedia","Victoria Gardens is a public garden, located at Underhill, Isle of Portland, Dorset, England. It is found close to Fortuneswell village and overlooks both Victoria Square and Chiswell. The gardens, which were created to mark the 1897 Diamond Jubilee of Queen Victoria, have remained a focal point since their opening in 1904.[1]","['victoria', 'gardens', 'is', 'a', 'public', 'garden', 'located', 'at', 'underhill', 'isle', 'of', 'portland', 'dorset', 'england', 'it', 'is', 'found', 'close', 'to', 'fortuneswell', 'village', 'and', 'overlooks', 'both', 'victoria', 'square', 'and', 'chiswell', 'the', 'gardens', 'which', 'were', 'created', 'to', 'mark', 'the', 'diamond', 'jubilee', 'of', 'queen', 'victoria', 'have', 'remained', 'a', 'focal', 'point', 'since', 'their', 'opening', 'in']"
https://en.wikipedia.org/wiki/Telautograph,Telautograph - Wikipedia,"The telautograph is an analog precursor to the modern fax machine. It transmits electrical impulses recorded by potentiometers at the sending station to servomechanisms attached to a pen at the receiving station, thus reproducing at the receiving station a drawing or signature made by the sender. It was the first such device to transmit drawings to a stationary sheet of paper; previous inventions in Europe had used rotating drums to make such transmissions.","['the', 'telautograph', 'is', 'an', 'analog', 'precursor', 'to', 'the', 'modern', 'fax', 'machine', 'it', 'transmits', 'electrical', 'impulses', 'recorded', 'by', 'potentiometers', 'at', 'the', 'sending', 'station', 'to', 'servomechanisms', 'attached', 'to', 'a', 'pen', 'at', 'the', 'receiving', 'station', 'thus', 'reproducing', 'at', 'the', 'receiving', 'station', 'a', 'drawing', 'or', 'signature', 'made', 'by', 'the', 'sender', 'it', 'was', 'the', 'first', 'such', 'device', 'to', 'transmit', 'drawings', 'to', 'a', 'stationary', 'sheet', 'of', 'paper', 'previous', 'inventions', 'in', 'europe', 'had', 'used', 'rotating', 'drums', 'to', 'make', 'such', 'transmissions']"
https://en.wikipedia.org/wiki/The_Kenneth_Rainin_Foundation,The Kenneth Rainin Foundation - Wikipedia,"The Kenneth Rainin Foundation is an American family run foundation based in Oakland, California. The foundation funds early childhood education programs in Oakland, various arts programs around the San Francisco Bay Area, and research into inflammatory bowel disease.[1][2]","['the', 'kenneth', 'rainin', 'foundation', 'is', 'an', 'american', 'family', 'run', 'foundation', 'based', 'in', 'oakland', 'california', 'the', 'foundation', 'funds', 'early', 'childhood', 'education', 'programs', 'in', 'oakland', 'various', 'arts', 'programs', 'around', 'the', 'san', 'francisco', 'bay', 'area', 'and', 'research', 'into', 'inflammatory', 'bowel', 'disease']"
https://en.wikipedia.org/wiki/SC_Cilu,SC Cilu - Wikipedia,"Sporting Club Cilu is a football club in Lukala, Democratic Republic of Congo.[2] They play in the Linafoot, the top level of professional football in DR Congo. [3] They competed in the 2004 CAF Champions League, going out in the first round, and  won the Unifac Clubs Cup in 2006 [4]","['sporting', 'club', 'cilu', 'is', 'a', 'football', 'club', 'in', 'lukala', 'democratic', 'republic', 'of', 'congo', 'they', 'play', 'in', 'the', 'linafoot', 'the', 'top', 'level', 'of', 'professional', 'football', 'in', 'dr', 'congo', 'they', 'competed', 'in', 'the', 'caf', 'champions', 'league', 'going', 'out', 'in', 'the', 'first', 'round', 'and', 'won', 'the', 'unifac', 'clubs', 'cup', 'in']"
https://en.wikipedia.org/wiki/Dub_Taylor,Dub Taylor - Wikipedia,"Walter Clarence ""Dub"" Taylor Jr. (February 26, 1907 – October 3, 1994),[1] was an American character actor who from the 1940s into the 1990s worked extensively in films and on television, often in Westerns but also in comedies. He is the father of actor and painter Buck Taylor.[1]","['walter', 'clarence', 'dub', 'taylor', 'jr', 'february', 'october', 'was', 'an', 'american', 'character', 'actor', 'who', 'from', 'the', 's', 'into', 'the', 's', 'worked', 'extensively', 'in', 'films', 'and', 'on', 'television', 'often', 'in', 'westerns', 'but', 'also', 'in', 'comedies', 'he', 'is', 'the', 'father', 'of', 'actor', 'and', 'painter', 'buck', 'taylor']"
